wagnum,month
25932,2023-02-28
25933,2023-02-28
25935,2023-02-28
23951,2023-02-28
26482,2023-02-28
26485,2023-02-28
26491,2023-02-28
26569,2023-02-28
26572,2023-02-28
26085,2023-02-28
26087,2023-02-28
26091,2023-02-28
26094,2023-02-28
26095,2023-02-28
25267,2023-02-28
25269,2023-02-28
25272,2023-02-28
26620,2023-02-28
26625,2023-02-28
26630,2023-02-28
26632,2023-02-28
26634,2023-02-28
22962,2023-02-28
11589,2023-02-28
25024,2023-02-28
25053,2023-02-28
26460,2023-02-28
26269,2023-02-28
26272,2023-02-28
25939,2023-02-28
25943,2023-02-28
25946,2023-02-28
25948,2023-02-28
25951,2023-02-28
26697,2023-02-28
26698,2023-02-28
31680,2023-02-28
25276,2023-02-28
25277,2023-02-28
25226,2023-02-28
26649,2023-02-28
26650,2023-02-28
26652,2023-02-28
26659,2023-02-28
25736,2023-02-28
25740,2023-02-28
25743,2023-02-28
25747,2023-02-28
25750,2023-02-28
25752,2023-02-28
26667,2023-02-28
26669,2023-02-28
26274,2023-02-28
26278,2023-02-28
26280,2023-02-28
26288,2023-02-28
26293,2023-02-28
21546,2023-02-28
22969,2023-02-28
28620,2023-02-28
28621,2023-02-28
28796,2023-02-28
28798,2023-02-28
28809,2023-02-28
28810,2023-02-28
28087,2023-02-28
28092,2023-02-28
27793,2023-02-28
27796,2023-02-28
29520,2023-02-28
29289,2023-02-28
29292,2023-02-28
29296,2023-02-28
29300,2023-02-28
29305,2023-02-28
29306,2023-02-28
29308,2023-02-28
29309,2023-02-28
29097,2023-02-28
29098,2023-02-28
28761,2023-02-28
28764,2023-02-28
28767,2023-02-28
28773,2023-02-28
28776,2023-02-28
28778,2023-02-28
28783,2023-02-28
28784,2023-02-28
27226,2023-02-28
28404,2023-02-28
28094,2023-02-28
28096,2023-02-28
28251,2023-02-28
28252,2023-02-28
28254,2023-02-28
28255,2023-02-28
29531,2023-02-28
29533,2023-02-28
29536,2023-02-28
29538,2023-02-28
29321,2023-02-28
29323,2023-02-28
29325,2023-02-28
29326,2023-02-28
29328,2023-02-28
28980,2023-02-28
28984,2023-02-28
28497,2023-02-28
27928,2023-02-28
29547,2023-02-28
29554,2023-02-28
29338,2023-02-28
29166,2023-02-28
29168,2023-02-28
29171,2023-02-28
29342,2023-02-28
29345,2023-02-28
29347,2023-02-28
29350,2023-02-28
29353,2023-02-28
29357,2023-02-28
29370,2023-02-28
29377,2023-02-28
29182,2023-02-28
29183,2023-02-28
29188,2023-02-28
29189,2023-02-28
27349,2023-02-28
27350,2023-02-28
27356,2023-02-28
27359,2023-02-28
27360,2023-02-28
27362,2023-02-28
27231,2023-02-28
28604,2023-02-28
29558,2023-02-28
29559,2023-02-28
29563,2023-02-28
29373,2023-02-28
29570,2023-02-28
29382,2023-02-28
29392,2023-02-28
29396,2023-02-28
29196,2023-02-28
29202,2023-02-28
27605,2023-02-28
26959,2023-02-28
26990,2023-02-28
26995,2023-02-28
26998,2023-02-28
27000,2023-02-28
27005,2023-02-28
29574,2023-02-28
29575,2023-02-28
29582,2023-02-28
29588,2023-02-28
29589,2023-02-28
29399,2023-02-28
29401,2023-02-28
29207,2023-02-28
29208,2023-02-28
29211,2023-02-28
29214,2023-02-28
29218,2023-02-28
29223,2023-02-28
29224,2023-02-28
27606,2023-02-28
26964,2023-02-28
26965,2023-02-28
26968,2023-02-28
26969,2023-02-28
26975,2023-02-28
26976,2023-02-28
26979,2023-02-28
26981,2023-02-28
26985,2023-02-28
29405,2023-02-28
29406,2023-02-28
29233,2023-02-28
29226,2023-02-28
29230,2023-02-28
27607,2023-02-28
27705,2023-02-28
27708,2023-02-28
27364,2023-02-28
28390,2023-02-28
28391,2023-02-28
28872,2023-02-28
28878,2023-02-28
28881,2023-02-28
28882,2023-02-28
28888,2023-02-28
28891,2023-02-28
28895,2023-02-28
28900,2023-02-28
28901,2023-02-28
29614,2023-02-28
29237,2023-02-28
29241,2023-02-28
29243,2023-02-28
29247,2023-02-28
29257,2023-02-28
27367,2023-02-28
27372,2023-02-28
27373,2023-02-28
28099,2023-02-28
28108,2023-02-28
28903,2023-02-28
28652,2023-02-28
29726,2023-02-28
29618,2023-02-28
29622,2023-02-28
29625,2023-02-28
29634,2023-02-28
29755,2023-02-28
29412,2023-02-28
29260,2023-02-28
29261,2023-02-28
29262,2023-02-28
29265,2023-02-28
29429,2023-02-28
27480,2023-02-28
27481,2023-02-28
28113,2023-02-28
28131,2023-02-28
28132,2023-02-28
28908,2023-02-28
28919,2023-02-28
28923,2023-02-28
28925,2023-02-28
28941,2023-02-28
29733,2023-02-28
29611,2023-02-28
29737,2023-02-28
29739,2023-02-28
29740,2023-02-28
29741,2023-02-28
29757,2023-02-28
29761,2023-02-28
29764,2023-02-28
29765,2023-02-28
29767,2023-02-28
29768,2023-02-28
29772,2023-02-28
29270,2023-02-28
29439,2023-02-28
29441,2023-02-28
29107,2023-02-28
29114,2023-02-28
29116,2023-02-28
28930,2023-02-28
28933,2023-02-28
28934,2023-02-28
28944,2023-02-28
28945,2023-02-28
28967,2023-02-28
29747,2023-02-28
29748,2023-02-28
29776,2023-02-28
29778,2023-02-28
29787,2023-02-28
29788,2023-02-28
29794,2023-02-28
29423,2023-02-28
29427,2023-02-28
27901,2023-02-28
27903,2023-02-28
27906,2023-02-28
27908,2023-02-28
27910,2023-02-28
27913,2023-02-28
27382,2023-02-28
27386,2023-02-28
27485,2023-02-28
27486,2023-02-28
29120,2023-02-28
29122,2023-02-28
29125,2023-02-28
29127,2023-02-28
29139,2023-02-28
29141,2023-02-28
29146,2023-02-28
29149,2023-02-28
28970,2023-02-28
29009,2023-02-28
29012,2023-02-28
29013,2023-02-28
29015,2023-02-28
29016,2023-02-28
29017,2023-02-28
29019,2023-02-28
28654,2023-02-28
28656,2023-02-28
28666,2023-02-28
27919,2023-02-28
27920,2023-02-28
27785,2023-02-28
27786,2023-02-28
27792,2023-02-28
29151,2023-02-28
29152,2023-02-28
15222,2023-02-28
29024,2023-02-28
29030,2023-02-28
29649,2023-02-28
28668,2023-02-28
28675,2023-02-28
28681,2023-02-28
28682,2023-02-28
28683,2023-02-28
28684,2023-02-28
28691,2023-02-28
28697,2023-02-28
28698,2023-02-28
28709,2023-02-28
28710,2023-02-28
28711,2023-02-28
28066,2023-02-28
28067,2023-02-28
28069,2023-02-28
28070,2023-02-28
28072,2023-02-28
28077,2023-02-28
11052,2023-02-28
28715,2023-02-28
28728,2023-02-28
28729,2023-02-28
28731,2023-02-28
28249,2023-02-28
29038,2023-02-28
29042,2023-02-28
28738,2023-02-28
28740,2023-02-28
28742,2023-02-28
28743,2023-02-28
28744,2023-02-28
28749,2023-02-28
28754,2023-02-28
28384,2023-02-28
28079,2023-02-28
28080,2023-02-28
28084,2023-02-28
29278,2023-02-28
29280,2023-02-28
29288,2023-02-28
29161,2023-02-28
29162,2023-02-28
29165,2023-02-28
29087,2023-02-28
29093,2023-02-28
29096,2023-02-28
28972,2023-02-28
28974,2023-02-28
28756,2023-02-28
28757,2023-02-28
28607,2023-02-28
28609,2023-02-28
28610,2023-02-28
28612,2023-02-28
28618,2023-02-28
27498,2023-02-28
28171,2023-02-28
28173,2023-02-28
28264,2023-02-28
27618,2023-02-28
27619,2023-02-28
27622,2023-02-28
27624,2023-02-28
27627,2023-02-28
27629,2023-02-28
27630,2023-02-28
27267,2023-02-28
27270,2023-02-28
27272,2023-02-28
27274,2023-02-28
27277,2023-02-28
28592,2023-02-28
28596,2023-02-28
28599,2023-02-28
27117,2023-02-28
27120,2023-02-28
27122,2023-02-28
28202,2023-02-28
28203,2023-02-28
28205,2023-02-28
27746,2023-02-28
27750,2023-02-28
27845,2023-02-28
27668,2023-02-28
27328,2023-02-28
28052,2023-02-28
28055,2023-02-28
27413,2023-02-28
27026,2023-02-28
27029,2023-02-28
27946,2023-02-28
27635,2023-02-28
27280,2023-02-28
27283,2023-02-28
27284,2023-02-28
27287,2023-02-28
27288,2023-02-28
27291,2023-02-28
27294,2023-02-28
27130,2023-02-28
27140,2023-02-28
27144,2023-02-28
28468,2023-02-28
28469,2023-02-28
28332,2023-02-28
28336,2023-02-28
27671,2023-02-28
27423,2023-02-28
27427,2023-02-28
27431,2023-02-28
27042,2023-02-28
27044,2023-02-28
27045,2023-02-28
28392,2023-02-28
28393,2023-02-28
27947,2023-02-28
28501,2023-02-28
28481,2023-02-28
28488,2023-02-28
28490,2023-02-28
27506,2023-02-28
27509,2023-02-28
27510,2023-02-28
28175,2023-02-28
27807,2023-02-28
27559,2023-02-28
27564,2023-02-28
27566,2023-02-28
27568,2023-02-28
27146,2023-02-28
27147,2023-02-28
27148,2023-02-28
27150,2023-02-28
27151,2023-02-28
27153,2023-02-28
27155,2023-02-28
27161,2023-02-28
27166,2023-02-28
28397,2023-02-28
27677,2023-02-28
27798,2023-02-28
27883,2023-02-28
27884,2023-02-28
27886,2023-02-28
28273,2023-02-28
27637,2023-02-28
27299,2023-02-28
27300,2023-02-28
27307,2023-02-28
27174,2023-02-28
27178,2023-02-28
27854,2023-02-28
27680,2023-02-28
27681,2023-02-28
27682,2023-02-28
27687,2023-02-28
27689,2023-02-28
27690,2023-02-28
27692,2023-02-28
27434,2023-02-28
28539,2023-02-28
27050,2023-02-28
27057,2023-02-28
28395,2023-02-28
27722,2023-02-28
27728,2023-02-28
27729,2023-02-28
28508,2023-02-28
28510,2023-02-28
28342,2023-02-28
28343,2023-02-28
27695,2023-02-28
27762,2023-02-28
27764,2023-02-28
27765,2023-02-28
27766,2023-02-28
27330,2023-02-28
28378,2023-02-28
28133,2023-02-28
28139,2023-02-28
27715,2023-02-28
27440,2023-02-28
27058,2023-02-28
28177,2023-02-28
27811,2023-02-28
27813,2023-02-28
27816,2023-02-28
27822,2023-02-28
27571,2023-02-28
27181,2023-02-28
27184,2023-02-28
27185,2023-02-28
28345,2023-02-28
28351,2023-02-28
28353,2023-02-28
28355,2023-02-28
28140,2023-02-28
28141,2023-02-28
28143,2023-02-28
28147,2023-02-28
28149,2023-02-28
28153,2023-02-28
27803,2023-02-28
27447,2023-02-28
27517,2023-02-28
28415,2023-02-28
28416,2023-02-28
28418,2023-02-28
28276,2023-02-28
27823,2023-02-28
27829,2023-02-28
27835,2023-02-28
27187,2023-02-28
27191,2023-02-28
27194,2023-02-28
27198,2023-02-28
27201,2023-02-28
27203,2023-02-28
27207,2023-02-28
27976,2023-02-28
28219,2023-02-28
27863,2023-02-28
27700,2023-02-28
27702,2023-02-28
27335,2023-02-28
27337,2023-02-28
27338,2023-02-28
27341,2023-02-28
28259,2023-02-28
27890,2023-02-28
27526,2023-02-28
28552,2023-02-28
28555,2023-02-28
27730,2023-02-28
27731,2023-02-28
27208,2023-02-28
27212,2023-02-28
27215,2023-02-28
28220,2023-02-28
28222,2023-02-28
28223,2023-02-28
27347,2023-02-28
28373,2023-02-28
28374,2023-02-28
28375,2023-02-28
27934,2023-02-28
27067,2023-02-28
27576,2023-02-28
28515,2023-02-28
28516,2023-02-28
28362,2023-02-28
28371,2023-02-28
27979,2023-02-28
27983,2023-02-28
27988,2023-02-28
27989,2023-02-28
27992,2023-02-28
27996,2023-02-28
27780,2023-02-28
27783,2023-02-28
28412,2023-02-28
27938,2023-02-28
27941,2023-02-28
28163,2023-02-28
27455,2023-02-28
27461,2023-02-28
27464,2023-02-28
27467,2023-02-28
27468,2023-02-28
27077,2023-02-28
27080,2023-02-28
27086,2023-02-28
27091,2023-02-28
27092,2023-02-28
28422,2023-02-28
28425,2023-02-28
27648,2023-02-28
28520,2023-02-28
28522,2023-02-28
28532,2023-02-28
28016,2023-02-28
28230,2023-02-28
27869,2023-02-28
27870,2023-02-28
27602,2023-02-28
28165,2023-02-28
28169,2023-02-28
28426,2023-02-28
28429,2023-02-28
28431,2023-02-28
28432,2023-02-28
28433,2023-02-28
28560,2023-02-28
28282,2023-02-28
28291,2023-02-28
28292,2023-02-28
27732,2023-02-28
27217,2023-02-28
28235,2023-02-28
28238,2023-02-28
28241,2023-02-28
28242,2023-02-28
27898,2023-02-28
27531,2023-02-28
27532,2023-02-28
28570,2023-02-28
28571,2023-02-28
28572,2023-02-28
28574,2023-02-28
28293,2023-02-28
28294,2023-02-28
28300,2023-02-28
28301,2023-02-28
28304,2023-02-28
28474,2023-02-28
28021,2023-02-28
28024,2023-02-28
28028,2023-02-28
28029,2023-02-28
28030,2023-02-28
28031,2023-02-28
27013,2023-02-28
27014,2023-02-28
27018,2023-02-28
28579,2023-02-28
28581,2023-02-28
28582,2023-02-28
27093,2023-02-28
27098,2023-02-28
28190,2023-02-28
28193,2023-02-28
28195,2023-02-28
27838,2023-02-28
27581,2023-02-28
28549,2023-02-28
28032,2023-02-28
28035,2023-02-28
28037,2023-02-28
28040,2023-02-28
27399,2023-02-28
27408,2023-02-28
27246,2023-02-28
27248,2023-02-28
27250,2023-02-28
27253,2023-02-28
27471,2023-02-28
27475,2023-02-28
27099,2023-02-28
27109,2023-02-28
27110,2023-02-28
27112,2023-02-28
28439,2023-02-28
28442,2023-02-28
28443,2023-02-28
28447,2023-02-28
28309,2023-02-28
28313,2023-02-28
28315,2023-02-28
27955,2023-02-28
27652,2023-02-28
27656,2023-02-28
27664,2023-02-28
28476,2023-02-28
28478,2023-02-28
28245,2023-02-28
27871,2023-02-28
27872,2023-02-28
27875,2023-02-28
27878,2023-02-28
27879,2023-02-28
27491,2023-02-28
28170,2023-02-28
27539,2023-02-28
27543,2023-02-28
27545,2023-02-28
28456,2023-02-28
28591,2023-02-28
28321,2023-02-28
28322,2023-02-28
27956,2023-02-28
27735,2023-02-28
27738,2023-02-28
27741,2023-02-28
27313,2023-02-28
27315,2023-02-28
27320,2023-02-28
27321,2023-02-28
27323,2023-02-28
29668,2023-02-28
29678,2023-02-28
29679,2023-02-28
29680,2023-02-28
29601,2023-02-28
29604,2023-02-28
29605,2023-02-28
30401,2023-02-28
30404,2023-02-28
30759,2023-02-28
30761,2023-02-28
28815,2023-02-28
28624,2023-02-28
28629,2023-02-28
28633,2023-02-28
28635,2023-02-28
28636,2023-02-28
28637,2023-02-28
29688,2023-02-28
29689,2023-02-28
29691,2023-02-28
29693,2023-02-28
29694,2023-02-28
29695,2023-02-28
29697,2023-02-28
29699,2023-02-28
30746,2023-02-28
30748,2023-02-28
30751,2023-02-28
30754,2023-02-28
30758,2023-02-28
30766,2023-02-28
30785,2023-02-28
30445,2023-02-28
30452,2023-02-28
30455,2023-02-28
30461,2023-02-28
30465,2023-02-28
30468,2023-02-28
30470,2023-02-28
30474,2023-02-28
30475,2023-02-28
30479,2023-02-28
30483,2023-02-28
30488,2023-02-28
30528,2023-02-28
30529,2023-02-28
30530,2023-02-28
30533,2023-02-28
30541,2023-02-28
30545,2023-02-28
30555,2023-02-28
30558,2023-02-28
30561,2023-02-28
30563,2023-02-28
30566,2023-02-28
30571,2023-02-28
30577,2023-02-28
30581,2023-02-28
28818,2023-02-28
28639,2023-02-28
28833,2023-02-28
28835,2023-02-28
28642,2023-02-28
29701,2023-02-28
29704,2023-02-28
29706,2023-02-28
29707,2023-02-28
29711,2023-02-28
29714,2023-02-28
29715,2023-02-28
29718,2023-02-28
30772,2023-02-28
24010,2023-02-28
24169,2023-02-28
24175,2023-02-28
30489,2023-02-28
30490,2023-02-28
30502,2023-02-28
30506,2023-02-28
30512,2023-02-28
30585,2023-02-28
30589,2023-02-28
30593,2023-02-28
30596,2023-02-28
30601,2023-02-28
30605,2023-02-28
30606,2023-02-28
30609,2023-02-28
30612,2023-02-28
30616,2023-02-28
30617,2023-02-28
30620,2023-02-28
30625,2023-02-28
30626,2023-02-28
30629,2023-02-28
30631,2023-02-28
30635,2023-02-28
30639,2023-02-28
30641,2023-02-28
30648,2023-02-28
28836,2023-02-28
28844,2023-02-28
28852,2023-02-28
28646,2023-02-28
30774,2023-02-28
26712,2023-02-28
24149,2023-02-28
29818,2023-02-28
28853,2023-02-28
24168,2023-02-28
29795,2023-02-28
24182,2023-02-28
29871,2023-02-28
29872,2023-02-28
29917,2023-02-28
29922,2023-02-28
29924,2023-02-28
29936,2023-02-28
29939,2023-02-28
29941,2023-02-28
28993,2023-02-28
28865,2023-02-28
28994,2023-02-28
28997,2023-02-28
30895,2023-02-28
30900,2023-02-28
30904,2023-02-28
30908,2023-02-28
30911,2023-02-28
30917,2023-02-28
30918,2023-02-28
30922,2023-02-28
30923,2023-02-28
30924,2023-02-28
30927,2023-02-28
30928,2023-02-28
30933,2023-02-28
29803,2023-02-28
29808,2023-02-28
29812,2023-02-28
29817,2023-02-28
24190,2023-02-28
29838,2023-02-28
29875,2023-02-28
29881,2023-02-28
29891,2023-02-28
29892,2023-02-28
29053,2023-02-28
29002,2023-02-28
30815,2023-02-28
30934,2023-02-28
30935,2023-02-28
30942,2023-02-28
30944,2023-02-28
30947,2023-02-28
30950,2023-02-28
29828,2023-02-28
29843,2023-02-28
29846,2023-02-28
29848,2023-02-28
29853,2023-02-28
29855,2023-02-28
29858,2023-02-28
29861,2023-02-28
29902,2023-02-28
29905,2023-02-28
29908,2023-02-28
29949,2023-02-28
29951,2023-02-28
29953,2023-02-28
29955,2023-02-28
29060,2023-02-28
29066,2023-02-28
29068,2023-02-28
29070,2023-02-28
29076,2023-02-28
23953,2023-02-28
23961,2023-02-28
30424,2023-02-28
30427,2023-02-28
30430,2023-02-28
30433,2023-02-28
29869,2023-02-28
29080,2023-02-28
29081,2023-02-28
29082,2023-02-28
29721,2023-02-28
30836,2023-02-28
30838,2023-02-28
30841,2023-02-28
30844,2023-02-28
30845,2023-02-28
30851,2023-02-28
30858,2023-02-28
30862,2023-02-28
30868,2023-02-28
30870,2023-02-28
30873,2023-02-28
30877,2023-02-28
30880,2023-02-28
30881,2023-02-28
30883,2023-02-28
30886,2023-02-28
30887,2023-02-28
30890,2023-02-28
29969,2023-02-28
29970,2023-02-28
29456,2023-02-28
29458,2023-02-28
30808,2023-02-28
29957,2023-02-28
29967,2023-02-28
29977,2023-02-28
29981,2023-02-28
29983,2023-02-28
29990,2023-02-28
29996,2023-02-28
30000,2023-02-28
30007,2023-02-28
29460,2023-02-28
29475,2023-02-28
29479,2023-02-28
30832,2023-02-28
29483,2023-02-28
29486,2023-02-28
29825,2023-02-28
29496,2023-02-28
29504,2023-02-28
30777,2023-02-28
30778,2023-02-28
30780,2023-02-28
30767,2023-02-28
30769,2023-02-28
29638,2023-02-28
29596,2023-02-28
29505,2023-02-28
29507,2023-02-28
30790,2023-02-28
30792,2023-02-28
30793,2023-02-28
30795,2023-02-28
29642,2023-02-28
29653,2023-02-28
29657,2023-02-28
29660,2023-02-28
29664,2023-02-28
29511,2023-02-28
31006,2023-02-28
30804,2023-02-28
30806,2023-02-28
30817,2023-02-28
30820,2023-02-28
30823,2023-02-28
30827,2023-02-28
31881,2023-02-28
31887,2023-02-28
31889,2023-02-28
31891,2023-02-28
31893,2023-02-28
31899,2023-02-28
31901,2023-02-28
31905,2023-02-28
31908,2023-02-28
31960,2023-02-28
31963,2023-02-28
31970,2023-02-28
32057,2023-02-28
32062,2023-02-28
32065,2023-02-28
32068,2023-02-28
32071,2023-02-28
32074,2023-02-28
32079,2023-02-28
32080,2023-02-28
32083,2023-02-28
32086,2023-02-28
32088,2023-02-28
32090,2023-02-28
32097,2023-02-28
32104,2023-02-28
32137,2023-02-28
32138,2023-02-28
32142,2023-02-28
32143,2023-02-28
32146,2023-02-28
32148,2023-02-28
32151,2023-02-28
32152,2023-02-28
32155,2023-02-28
32159,2023-02-28
32162,2023-02-28
32165,2023-02-28
32168,2023-02-28
32172,2023-02-28
32176,2023-02-28
32179,2023-02-28
32184,2023-02-28
32186,2023-02-28
32187,2023-02-28
32197,2023-02-28
32211,2023-02-28
32216,2023-02-28
32966,2023-02-28
33282,2023-02-28
31858,2023-02-28
31867,2023-02-28
31972,2023-02-28
31974,2023-02-28
31977,2023-02-28
31978,2023-02-28
31981,2023-02-28
31986,2023-02-28
31991,2023-02-28
31995,2023-02-28
31999,2023-02-28
32002,2023-02-28
32005,2023-02-28
32007,2023-02-28
32014,2023-02-28
32016,2023-02-28
32019,2023-02-28
32022,2023-02-28
32027,2023-02-28
32029,2023-02-28
32037,2023-02-28
32038,2023-02-28
32043,2023-02-28
32046,2023-02-28
32110,2023-02-28
32115,2023-02-28
32122,2023-02-28
32223,2023-02-28
32346,2023-02-28
32352,2023-02-28
33201,2023-02-28
33204,2023-02-28
31376,2023-02-28
31377,2023-02-28
31381,2023-02-28
31384,2023-02-28
31387,2023-02-28
31392,2023-02-28
31394,2023-02-28
31397,2023-02-28
31874,2023-02-28
31878,2023-02-28
31921,2023-02-28
31924,2023-02-28
31928,2023-02-28
31934,2023-02-28
31935,2023-02-28
31940,2023-02-28
31942,2023-02-28
31944,2023-02-28
31947,2023-02-28
31950,2023-02-28
31953,2023-02-28
32331,2023-02-28
32332,2023-02-28
32335,2023-02-28
32049,2023-02-28
32865,2023-02-28
32867,2023-02-28
32869,2023-02-28
32871,2023-02-28
32879,2023-02-28
32880,2023-02-28
32881,2023-02-28
32887,2023-02-28
32890,2023-02-28
32892,2023-02-28
33236,2023-02-28
33250,2023-02-28
33253,2023-02-28
33281,2023-02-28
31844,2023-02-28
31915,2023-02-28
31917,2023-02-28
32336,2023-02-28
32786,2023-02-28
32789,2023-02-28
32793,2023-02-28
32797,2023-02-28
32800,2023-02-28
32804,2023-02-28
32807,2023-02-28
32810,2023-02-28
32811,2023-02-28
32814,2023-02-28
32817,2023-02-28
32819,2023-02-28
32826,2023-02-28
32897,2023-02-28
32901,2023-02-28
32902,2023-02-28
32905,2023-02-28
32906,2023-02-28
32907,2023-02-28
32910,2023-02-28
32914,2023-02-28
32918,2023-02-28
32919,2023-02-28
32920,2023-02-28
32928,2023-02-28
33243,2023-02-28
31335,2023-02-28
31338,2023-02-28
31341,2023-02-28
31343,2023-02-28
31347,2023-02-28
31352,2023-02-28
31355,2023-02-28
31359,2023-02-28
31364,2023-02-28
31367,2023-02-28
31371,2023-02-28
31818,2023-02-28
31822,2023-02-28
31825,2023-02-28
32313,2023-02-28
32326,2023-02-28
32422,2023-02-28
32425,2023-02-28
32428,2023-02-28
32431,2023-02-28
32434,2023-02-28
32438,2023-02-28
32441,2023-02-28
32449,2023-02-28
32659,2023-02-28
32669,2023-02-28
32672,2023-02-28
32675,2023-02-28
32676,2023-02-28
32679,2023-02-28
32683,2023-02-28
32688,2023-02-28
32697,2023-02-28
32700,2023-02-28
32701,2023-02-28
32707,2023-02-28
32709,2023-02-28
32713,2023-02-28
32718,2023-02-28
32829,2023-02-28
32832,2023-02-28
32834,2023-02-28
32836,2023-02-28
32839,2023-02-28
32840,2023-02-28
32844,2023-02-28
32845,2023-02-28
32850,2023-02-28
32851,2023-02-28
32853,2023-02-28
32856,2023-02-28
32857,2023-02-28
32862,2023-02-28
32864,2023-02-28
32447,2023-02-28
32604,2023-02-28
31307,2023-02-28
31310,2023-02-28
31314,2023-02-28
31317,2023-02-28
31321,2023-02-28
31323,2023-02-28
31831,2023-02-28
31836,2023-02-28
32319,2023-02-28
32394,2023-02-28
32395,2023-02-28
32398,2023-02-28
32401,2023-02-28
32404,2023-02-28
32407,2023-02-28
32408,2023-02-28
32415,2023-02-28
32452,2023-02-28
32456,2023-02-28
32460,2023-02-28
32463,2023-02-28
32478,2023-02-28
32482,2023-02-28
32487,2023-02-28
32490,2023-02-28
32492,2023-02-28
32495,2023-02-28
32498,2023-02-28
32501,2023-02-28
32505,2023-02-28
32506,2023-02-28
32508,2023-02-28
32510,2023-02-28
32517,2023-02-28
32519,2023-02-28
32521,2023-02-28
32554,2023-02-28
32564,2023-02-28
32568,2023-02-28
32573,2023-02-28
32578,2023-02-28
32579,2023-02-28
32584,2023-02-28
32588,2023-02-28
32593,2023-02-28
32594,2023-02-28
32597,2023-02-28
32605,2023-02-28
32730,2023-02-28
32735,2023-02-28
32744,2023-02-28
32749,2023-02-28
32754,2023-02-28
32758,2023-02-28
32764,2023-02-28
32770,2023-02-28
32772,2023-02-28
32774,2023-02-28
32780,2023-02-28
33175,2023-02-28
33180,2023-02-28
33183,2023-02-28
33280,2023-02-28
33327,2023-02-28
33328,2023-02-28
33329,2023-02-28
31325,2023-02-28
31332,2023-02-28
31809,2023-02-28
31810,2023-02-28
31811,2023-02-28
31815,2023-02-28
32299,2023-02-28
32302,2023-02-28
32410,2023-02-28
32412,2023-02-28
32523,2023-02-28
32524,2023-02-28
32529,2023-02-28
32530,2023-02-28
32532,2023-02-28
32535,2023-02-28
32538,2023-02-28
32539,2023-02-28
32609,2023-02-28
32614,2023-02-28
32615,2023-02-28
32618,2023-02-28
32624,2023-02-28
32625,2023-02-28
32627,2023-02-28
32631,2023-02-28
32636,2023-02-28
32639,2023-02-28
